t,Unnamed: 0,hash_rate_mean,new_addresses,open,high,low,close,total_addresses,total_fees,total_supply,total_transactions,gas_price_mean,gas_price_median,google_trends,transfers_med,sigma,sp500,vix,gold
2016-04-16,106,2011090549586.44,763,8.296,8.67,8.1844,8.67,145014,17.224482778205,79143286.43698,30475,22969314895.7476,20000000000.0,0.0063,1.02406952,0.0301663883786943,2080.72998046875,13.619999885559082,1233.0999755859375
2016-04-17,107,1962359936995.21,862,8.604571428571429,9.974,8.604571428571429,9.29,145876,30.2081937038635,79174785.81198,40186,23167419889.5193,20000000000.0,0.007,1.02407912,0.0929334168681619,2080.72998046875,13.619999885559082,1233.0999755859375
2016-04-18,108,2068407493597.93,888,9.295,9.514,8.908,9.02762857142857,146764,20.0991878236724,79206649.09323,33478,22692256963.8319,20000000000.0,0.0052,1.01972235,0.0428568467778937,2094.340087890625,13.350000381469727,1233.5999755859375
2016-04-19,109,2072532550474.97,831,9.053,9.273325,8.687524999999999,8.77,147595,19.1049458500097,79237975.65573,32615,22921917180.6019,20000000000.0,0.0079,1.01686429,0.04170608161821,2100.800048828125,13.239999771118164,1253.0
2016-04-20,110,2110782142048.38,961,8.750623529411763,8.980568000000016,8.389766666666667,8.595333333333334,148556,23.848410608173,79269807.06198,32916,23244541703.3361,20000000000.0,0.0069,1.02019943,0.0468143230747931,2102.39990234375,13.279999732971191,1253.199951171875
2016-04-21,111,2138775782154.9,1002,8.5,8.767199999999999,8.058629999999999,8.1845,149558,30.3808260504793,79301180.96823,37171,24583057704.3836,20000000000.0,0.0071,1.0179082,0.054757570043992,2091.47998046875,13.949999809265137,1249.0
2016-04-22,112,2074420213381.04,998,8.2247,8.3545,7.7490700000000015,7.904285714285713,150556,20.5760795602496,79332757.68698,31637,23168317792.8031,20000000000.0,0.0054,1.02564863,0.0471129023442711,2091.580078125,13.220000267028809,1228.699951171875
2016-04-23,113,2160894559430.04,953,7.909,8.706,7.809,8.3934,151509,19.5139447521599,79364451.28073,31836,23328772910.9619,20000000000.0,0.0064,1.02147185,0.0674291243129328,2091.580078125,13.220000267028809,1228.699951171875
2016-04-24,114,2117868254334.7,1025,8.328563157894738,8.5,8.058733333333333,8.105033333333333,152534,22.4860145178235,79395945.03073,34030,22898306186.0734,20000000000.0,0.006,1.01372296,0.0336905110737675,2091.580078125,13.220000267028809,1228.699951171875
2016-04-25,115,2224772864811.25,1048,8.086628571428571,8.142999999999999,7.3285333333333345,7.56,153582,23.8621661786472,79428083.31198,35395,22894325246.0901,20000000000.0,0.0057,1.02221033,0.061652726929242,2087.7900390625,14.079999923706055,1238.9000244140625
2016-04-26,116,2168856113290.69,1137,7.56,7.56,7.13,7.415000000000001,154719,21.6593834799307,79459371.12448,32328,24013247908.6456,20000000000.0,0.0071,1.0237397,0.0396201262737892,2091.699951171875,13.960000038146973,1242.199951171875
2016-04-27,117,2178399983115.12,1209,7.4,7.962433333333334,7.325,7.8370000000000015,155928,20.4501527249888,79491246.12448,33267,22769355411.0608,20000000000.0,0.0048,1.02485965,0.0470058880778496,2095.14990234375,13.770000457763672,1249.199951171875
2016-04-28,118,2233718374900.62,1029,7.725,7.869433333333332,7.164,7.164,156957,22.6386238477261,79522928.62448,33432,23151110557.1732,20000000000.0,0.0056,1.01852676717561,0.0470584526957718,2075.81005859375,15.220000267028809,1265.5
2016-04-29,119,2278954747898.62,1032,7.162999999999999,7.706666666666668,7.162999999999999,7.402,157989,23.4352529152329,79554612.21823,36109,22517844341.128,20000000000.0,0.0055,1.01546723,0.0475376860450881,2065.300048828125,15.699999809265137,1289.199951171875
2016-04-30,120,2361382555432.34,1968,7.4351,9.249883333333331,7.4351,8.79216,159957,32.1524560634667,79586503.93698,44323,23589420594.6336,20000000000.0,0.0074,1.02347977,0.113981839362222,2065.300048828125,15.699999809265137,1289.199951171875
2016-05-01,121,2369696942872.72,1444,8.732750000000001,8.951,8.377925000000001,8.784042857142856,161401,36.7006692373878,79617512.99948,38305,24074701210.5956,20000000000.0,0.0082,1.01800322,0.0466439032346432,2065.300048828125,15.699999809265137,1289.199951171875
2016-05-02,122,2267977994882.44,3921,8.832939999999997,10.190636363636363,8.763349999999999,10.079,165322,27.427867397761705,79649425.18698,41263,23735031559.889,20000000000.0,0.0122,1.01767062,0.068240116768255,2081.429931640625,14.680000305175781,1294.699951171875
2016-05-03,123,2392758702954.58,1505,10.074080769230774,10.079,9.00665,9.371,166827,26.8409902306588,79681219.56198,37617,24296239463.706,20000000000.0,0.0082,1.02105874,0.0656144098940847,2063.3701171875,15.600000381469727,1290.699951171875
2016-05-04,124,2363732565097.67,1583,9.3819,9.9875,9.27,9.3614,168410,27.3227470289158,79712678.31198,37335,23683442808.8043,20000000000.0,0.0086,1.01476449,0.0526979345121586,2051.1201171875,16.049999237060547,1273.300048828125
2016-05-05,125,2366467277962.28,1477,9.4,9.981275,9.3,9.75,169887,31.1348114446921,79744454.56198,37136,24293386756.562298,20000000000.0,0.0108,1.015766395301,0.0445278230368082,2050.6298828125,15.90999984741211,1271.4000244140625
2016-05-06,126,2373610233594.37,1268,9.804,9.97,9.150363636363627,9.4325,171155,35.1748890595766,79776195.96823,40307,23038005217.8579,20000000000.0,0.0096,1.01455642,0.0557069522862755,2057.139892578125,14.720000267028809,1292.9000244140625
2016-05-07,127,2361234608406.11,1279,9.45,9.546,9.23,9.408,172434,24.2278234341613,79807769.09323,35647,23118154787.6212,20000000000.0,0.0086,1.01920797,0.0236419109117906,2057.139892578125,14.720000267028809,1292.9000244140625
2016-05-08,128,2412603547685.22,1603,9.418,9.64,9.0155375,9.51,174037,28.9009012758702,79839618.31198,39894,23310345000.03709,20000000000.0,0.0072,1.01238135,0.0469690829413643,2057.139892578125,14.720000267028809,1292.9000244140625
2016-05-09,129,2439237559919.42,1682,9.5,10.0,9.36,9.36,175719,26.3419338861104,79871419.71823,38284,23021017203.4668,20000000000.0,0.0088,1.01263874321722,0.0458485571952148,2058.68994140625,14.569999694824219,1265.5999755859375
2016-05-10,130,2483511305346.57,1510,9.36,9.95,9.36,9.68,177229,27.70144955318,79903120.65573,40373,23592720268.0621,20000000000.0,0.0082,1.01292972,0.0378381924944812,2084.389892578125,13.630000114440918,1263.9000244140625
2016-05-11,131,2384366771047.25,2388,9.68,10.47,9.68,10.43,179617,31.6268258168184,79934373.78073,40476,23627226077.1481,20000000000.0,0.01,1.01391574,0.0304330947394262,2064.4599609375,14.6899995803833,1274.5999755859375
2016-05-12,132,2436675319709.34,2956,10.43,12.0,10.0,10.2,182573,39.2625397219513,79966630.81198,44523,25330807566.7422,20000000000.0,0.0096,1.01592585,0.1281737091446505,2064.110107421875,14.40999984741211,1270.300048828125
2016-05-13,133,2583580216797.62,2434,10.2,11.59,10.2,10.98,185007,43.1908783962212,79998827.53073,47127,28093655545.5225,20000000000.0,0.0124,1.03872624,0.0778661040209352,2046.6099853515625,15.039999961853027,1271.9000244140625
2016-05-14,134,2538872202601.7,2218,10.98,10.98,10.1,10.25,187225,35.4513350692125,80030495.34323,45186,23703052414.4983,20000000000.0,0.0072,1.02633742,0.0407564261528674,2046.6099853515625,15.039999961853027,1271.9000244140625
2016-05-15,135,2582559551050.92,2383,10.25,10.59,10.06,10.06,189608,31.3052073619246,80062300.81198,42802,22439773234.5207,20000000000.0,0.007,1.01812664,0.0343920915015562,2046.6099853515625,15.039999961853027,1271.9000244140625
2016-05-16,136,2577261799293.25,1514,10.06,11.41,10.06,11.37,191122,27.5984398168887,80093815.49948,37193,22740132144.8251,20000000000.0,0.0124,1.01408666,0.0462588117402909,2066.659912109375,14.680000305175781,1273.4000244140625
2016-05-17,137,2560311190364.75,2245,11.36,12.49,11.28,12.28,193367,28.4667373773117,80126007.68698,40046,22852181918.654,20000000000.0,0.0136,1.01845323,0.0533751697939916,2047.2099609375,15.569999694824219,1276.199951171875
2016-05-18,138,2658026153875.42,4882,12.28,13.76,12.28,13.708000000000002,198249,35.0700451096282,80158412.06198,45784,23498384259.7338,20000000000.0,0.0188,1.01669822179006,0.0424230169483874,2047.6300048828125,15.949999809265137,1273.699951171875
2016-05-19,139,2748023535112.2,3771,13.7,14.5,13.62,14.5,202020,33.1446751217412,80190315.65573,44309,23539460754.7003,20000000000.0,0.0178,1.014465019,0.0267536286204219,2040.0400390625,16.329999923706055,1254.199951171875
2016-05-20,140,2797605735642.18,5117,14.5,14.75,13.566,13.74,207137,38.0279693732348,80222405.34323,44907,23617555646.5547,20000000000.0,0.02,1.02422736,0.0487976667070315,2052.320068359375,15.199999809265137,1252.4000244140625
2016-05-21,141,2812221418861.53,2772,13.544,13.98,13.09,13.98,209909,35.7999311368864,80254241.12448,43406,22932813088.5698,20000000000.0,0.0138,1.01089900443979,0.0421385204570664,2052.320068359375,15.199999809265137,1252.4000244140625
2016-05-22,142,2818330188815.01,1988,13.98,14.386,13.75,14.210000000000004,211897,28.8760891147671,80286501.12448,38740,22915048413.9968,20000000000.0,0.0156,1.0111227,0.0303217820530597,2052.320068359375,15.199999809265137,1252.4000244140625
2016-05-23,143,2806391422688.82,2653,14.210000000000004,14.43,13.43,13.448000000000002,214550,29.6344093351398,80318581.74948,43516,23047905809.1126,20000000000.0,0.02,1.02359108,0.0374897739897527,2048.0400390625,15.819999694824219,1251.0999755859375
2016-05-24,144,2857372144738.03,2446,13.460000000000004,13.789999999999996,12.12,12.82,216996,28.5958066832254,80350585.03073,42703,23390787326.9557,20000000000.0,0.0154,1.02184042,0.0861099397082566,2076.06005859375,14.420000076293945,1228.9000244140625
2016-05-25,145,2861044767914.74,3290,12.822,12.89,11.83,12.65,220286,32.7334181651974,80382942.06198,46196,23119167835.5237,20000000000.0,0.019,1.01434558782013,0.0600956795332281,2090.5400390625,13.899999618530273,1223.5
2016-05-26,146,2921978133177.15,2608,12.65,12.9,12.2,12.6,222894,35.5583958399495,80414986.43698,50837,22614164986.6808,20000000000.0,0.0176,0.992398798511308,0.0393735820490968,2090.10009765625,13.430000305175781,1220.0999755859375
2016-05-27,147,2917554314820.2,3858,12.6,12.61,10.64,11.39,226752,37.9956614516885,80447308.15573,48413,23740827314.708,20000000000.0,0.0168,1.02329862,0.1024221789406623,2099.06005859375,13.119999885559082,1213.800048828125
2016-05-28,148,2973488399011.02,11023,11.39,12.27,10.41,11.84,237775,80.972786453789,80479626.74948,69221,26746665348.5825,20000000000.0,0.0158,0.988,0.1137194664716658,2099.06005859375,13.119999885559082,1213.800048828125
2016-05-29,149,3028664629188.21,2629,11.84,12.73,11.602,12.53,240404,38.7887229112442,80511595.96823,45338,23677018969.3784,20000000000.0,0.0124,1.00463284265622,0.0553630467433444,2099.06005859375,13.119999885559082,1213.800048828125
2016-05-30,150,3016046670196.75,2287,12.53,12.79,12.41,12.52,242691,31.8557468224425,80543603.15573,42529,23145863917.9029,20000000000.0,0.0144,1.00877167041227,0.0213212854185878,2099.06005859375,13.119999885559082,1213.800048828125
2016-05-31,151,2990224714550.21,2599,12.52,14.332,12.52,14.210000000000004,245290,31.1542376751028,80575132.37448,44119,22735089093.3576,20000000000.0,0.0156,1.00615425959302,0.0542396942832142,2096.949951171875,14.1899995803833,1214.800048828125
2016-06-01,152,2933851746159.95,2216,14.214000000000002,14.35,13.539999999999996,13.919999999999998,247506,31.200754211332,80607280.34323,42064,22687558791.6213,20000000000.0,0.0102,1.00953714483304,0.0389763148831604,2099.330078125,14.199999809265137,1211.9000244140625
2016-06-02,153,3012733548812.44,1840,13.968,14.13,13.82,13.9,249346,25.8601070977042,80639462.53073,39563,22831513080.6215,20000000000.0,0.0099,1.00545028372044,0.0153899697823371,2105.260009765625,13.630000114440918,1209.800048828125
2016-06-03,154,3138174730794.0,1938,13.9,14.746,13.5,14.15,251284,25.2400897144033,80671734.71823,39679,22754854054.5682,20000000000.0,0.0069,1.00749708959963,0.0614338895789477,2099.1298828125,13.470000267028809,1240.0999755859375
2016-06-04,155,3132572462968.73,1757,14.15,14.15,13.64,13.86,253041,24.3835327478438,80703876.28073,37753,22562926511.451298,20000000000.0,0.0069,1.00054609302377,0.0225409021613423,2099.1298828125,13.470000267028809,1240.0999755859375
2016-06-05,156,3096063643372.75,1638,13.86,13.911999999999995,13.7,13.91,254679,23.8388060763986,80735459.40573,37728,22634657554.0611,20000000000.0,0.0078,1.0033872654321,0.0106251268659598,2099.1298828125,13.470000267028809,1240.0999755859375
2016-06-06,157,3197055459042.03,1731,13.91,14.248,13.830000000000002,14.0,256410,25.8661862687805,80767831.28073,38870,23217826840.8082,20000000000.0,0.0078,1.00357860713425,0.0206700161256005,2109.409912109375,13.649999618530273,1244.5999755859375
2016-06-07,158,3201914472481.92,6115,14.0,14.64,13.956,14.64,262525,67.4821121367682,80799777.21823,45983,23737534492.8259,20000000000.0,0.0072,1.00769098,0.0193095252495115,2112.1298828125,14.050000190734863,1244.4000244140625
2016-06-08,159,3231445941930.04,1985,14.674,14.69,14.38,14.51,264510,28.4308121929275,80832080.18698,40247,23042966450.5228,20000000000.0,0.0081,1.00151662,0.013366347528525,2119.1201171875,14.079999923706055,1259.800048828125
2016-06-09,160,3393361638416.47,1831,14.51,14.55,14.382,14.470000000000002,266341,28.8947670119375,80864306.12448,39693,22658862385.6532,20000000000.0,0.0081,1.00383633945839,0.0080307990601831,2115.47998046875,14.640000343322754,1270.199951171875
2016-06-10,161,3198728417836.73,1738,14.470000000000002,14.470000000000002,13.845999999999998,13.970000000000002,268079,28.8965116068686,80895470.34323,39994,22804128940.4604,20000000000.0,0.0075,1.00197987110604,0.0222234442059353,2096.070068359375,17.030000686645508,1273.4000244140625
2016-06-11,162,3311606001745.56,1604,13.970000000000002,14.16,13.84,14.11,269683,27.2246302395875,80927842.06198,36798,22375029282.861298,20000000000.0,0.0063,1.01283218,0.0149277246326614,2096.070068359375,17.030000686645508,1273.4000244140625
2016-06-12,163,3322502696078.66,2037,14.11,15.75,14.11,15.638,271720,29.164100998113,80960062.68698,42472,22951154961.6403,20000000000.0,0.0099,1.00064841528484,0.0442869576575413,2096.070068359375,17.030000686645508,1273.4000244140625
2016-06-13,164,3457671599699.97,2741,15.648,17.64,15.63,17.63,274461,36.9064528154654,80992286.90573,46033,22759240658.3179,20000000000.0,0.012,1.01236323,0.0427032125460184,2079.06005859375,20.969999313354492,1284.4000244140625
2016-06-14,165,3465721350154.18,3228,17.63,19.07,16.663999999999998,18.9,277689,38.4692114358091,81024432.37448,49930,22856579440.7471,20000000000.0,0.0123,1.00805062044824,0.0850015482288674,2075.320068359375,20.5,1285.5999755859375
2016-06-15,166,3457012445283.43,2607,18.9,18.97,17.51,18.45,280296,30.4563759145773,81056299.40573,42879,22714226453.6507,20000000000.0,0.0126,1.00202555143566,0.054613338323859,2071.5,20.139999389648438,1285.800048828125
2016-06-16,167,3456545569897.99,3080,18.45,23.146000000000004,18.45,20.93,283376,40.8152922505968,81088177.06198,43306,23212696395.7379,20000000000.0,0.0138,1.01929862,0.1398752711927375,2077.989990234375,19.3700008392334,1296.0999755859375
2016-06-17,168,3268714290093.75,7279,20.922,21.428,13.75,15.66,290655,229.306004249127,81121589.71823,66089,24632069593.032,22158209309.0,0.03,1.00794578683002,0.2569020455187238,2071.219970703125,19.40999984741211,1292.5
2016-06-18,169,3111181220786.91,4437,15.66,15.669999999999998,9.0,11.03,295092,271.194911213586,81155980.65573,62637,24843768913.3977,22432863158.0,0.0276,1.05751446,0.3260280069306851,2071.219970703125,19.40999984741211,1292.5
2016-06-19,170,3557228613129.39,3571,11.03,14.566000000000004,10.556,12.59,298663,54.1274846775335,81189176.12448,50934,22736174768.864,20000000000.0,0.0201,1.00930422,0.2123224046835037,2071.219970703125,19.40999984741211,1292.5
2016-06-20,171,3521785341476.48,2735,12.59,12.59,10.754,11.51,301398,51.7672177062113,81220890.96823,46956,22691090048.2762,20000000000.0,0.0159,1.00926584,0.0965173503065274,2083.25,18.3700008392334,1290.0
2016-06-21,172,3468494113026.75,2823,11.51,13.73,11.3,13.73,304221,82.8444351301398,81252879.40573,47028,25068845209.8261,20000000000.0,0.0141,1.00853576313993,0.0833901170735307,2088.89990234375,18.479999542236328,1270.5
2016-06-22,173,3618415737265.44,3206,13.416000000000002,15.75,13.37,13.43,307427,51.4450641653435,81285550.03073,48340,23017973391.255203,20000000000.0,0.0156,1.011961168,0.1158413506144675,2085.449951171875,21.170000076293945,1268.0
2016-06-23,174,3712609072635.69,2109,13.43,14.034,12.7,13.93,309536,31.9782696884796,81317398.15573,41669,22617185980.6617,20000000000.0,0.012,1.00671306842214,0.0668726038862844,2113.320068359375,17.25,1261.199951171875
2016-06-24,175,3689142552299.52,2024,13.918,14.330000000000002,13.330000000000002,14.2,311560,39.4267481733374,81349570.03073,45171,22376397200.2466,20000000000.0,0.0117,1.0006533299244,0.0496081666004335,2037.4100341796875,25.760000228881836,1320.0
2016-06-25,176,3709819751246.82,1615,14.2,14.8,14.19,14.49,313175,28.3016482213787,81381255.96823,36586,22497935939.253902,20000000000.0,0.0087,1.00270883886109,0.0269793489289249,2037.4100341796875,25.760000228881836,1320.0
2016-06-26,177,3771934329024.34,1560,14.49,14.51,13.710000000000004,13.88,314735,27.4679857903828,81413570.65573,41571,22141167067.4436,20000000000.0,0.0099,0.9453602271600032,0.029892709228668,2037.4100341796875,25.760000228881836,1320.0
2016-06-27,178,3872950751424.46,1759,13.88,15.720000000000002,13.63,15.289999999999996,316494,27.6580565179782,81445665.49948,39574,22312348465.6621,20000000000.0,0.0105,1.00236950040657,0.0809943063552259,2000.5400390625,23.850000381469727,1322.5
